,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
0,ROOFTOP,"97 Smith St, Fitzroy VIC 3065, Australia",ChIJQQ7x8N1C1moR8TVZ_pAk4Sg,97 Smith St Fitzroy  VIC  3065                    ,-37.80596,144.982896,1,3065,OK,street_address
0,ROOFTOP,"97 Somerset St, Richmond VIC 3121, Australia",ChIJd84QcPhC1moRRE5z8UnWe54,97 Somerset St Richmond  VIC  3121                ,-37.815711,145.0046,1,3121,OK,street_address
0,ROOFTOP,"97 Stawell St, Richmond VIC 3121, Australia",ChIJdzEWWllC1moRec6FcelNJgM,97 Stawell St Richmond  VIC  3121                 ,-37.8232338,145.0101962,1,3121,OK,street_address
0,ROOFTOP,"97 Wellington St, Collingwood VIC 3066, Australia",ChIJ82761-BC1moRbvUcnbDcUsk,97 Wellington St Collingwood  VIC  3066           ,-37.8057926,144.9860013,1,3066,OK,street_address
0,ROOFTOP,"97 Yarra St, Abbotsford VIC 3067, Australia",ChIJ61wqwgND1moRcdU9Bw5oKMI,97 Yarra St Abbotsford  VIC  3067                 ,-37.802553,144.998719,1,3067,OK,street_address
0,ROOFTOP,"97-107 King William St, Fitzroy VIC 3065, Australia",ChIJDdUzz95C1moR8sxZNzq1wMc,97-107 King William St Fitzroy  VIC  3065         ,-37.8022451,144.9782761,1,3065,OK,street_address
0,ROOFTOP,"97-99 Dover St, Cremorne VIC 3121, Australia",ChIJ_XPho5FC1moR5II7b0OQloA,97-99 Dover St Cremorne  VIC  3121                ,-37.8284129,144.9918326,1,3121,OK,street_address
0,ROOFTOP,"97-99 Rose St, Fitzroy VIC 3065, Australia",ChIJn1E2ayFD1moRO9AGW8T8Tr8,97-99 Rose St Fitzroy  VIC  3065                  ,-37.7958782,144.9793319,1,3065,OK,street_address
0,ROOFTOP,"973 Drummond St, Carlton North VIC 3054, Australia",ChIJoTgraDdD1moRxfeO5VCVaGk,973 Drummond St Carlton North  VIC  3054          ,-37.7814967,144.9713588,1,3054,OK,premise
0,ROOFTOP,"973 Rathdowne St, Carlton North VIC 3054, Australia",ChIJb_m_0TlD1moRXple7-RBZiE,973 Rathdowne St Carlton North  VIC  3054         ,-37.781232,144.972963,1,3054,OK,street_address
0,ROOFTOP,"975 Drummond St, Carlton North VIC 3054, Australia",ChIJhfDBaTdD1moRgtGM6lNKXos,975 Drummond St Carlton North  VIC  3054          ,-37.78144,144.971413,1,3054,OK,street_address
0,ROOFTOP,"98 Balmain St, Cremorne VIC 3121, Australia",ChIJy6_1NI5C1moRqq1vUj9mDCs,98 Balmain St Cremorne  VIC  3121                 ,-37.8304197,144.995371,1,3121,OK,premise
0,ROOFTOP,"98 Easey St, Collingwood VIC 3066, Australia",ChIJiZi78xtD1moRrnISQXOmIE8,98 Easey St Collingwood  VIC  3066                ,-37.797978,144.989859,1,3066,OK,street_address
0,ROOFTOP,"98 Falconer St, Fitzroy North VIC 3068, Australia",ChIJgfyFtmxD1moRW5vwbj3M7IA,98 Falconer St Fitzroy North  VIC  3068           ,-37.783901,144.989854,1,3068,OK,street_address
0,ROOFTOP,"98 Gore St, Fitzroy VIC 3065, Australia",ChIJ09HB5d1C1moR1UFjumnDNQM,98 Gore St Fitzroy  VIC  3065                     ,-37.805569,144.982145,1,3065,OK,street_address
0,ROOFTOP,"98 Islington St, Collingwood VIC 3066, Australia",ChIJyelWhuJC1moRujhDtggiuoM,98 Islington St Collingwood  VIC  3066            ,-37.804017,144.991547,1,3066,OK,street_address
0,ROOFTOP,"98 Johnston St, Collingwood VIC 3066, Australia",ChIJD5UTmR5D1moRafK1EFn7XP8,98 Johnston St Collingwood  VIC  3066             ,-37.799194,144.98827,1,3066,OK,street_address
0,ROOFTOP,"98 Madden Grove, Burnley VIC 3121, Australia",ChIJWwz8lV1C1moRaAFgMv7GZ3I,98 Madden Gr Burnley  VIC  3121                   ,-37.8281984,145.0125671,1,3121,OK,street_address
0,ROOFTOP,"98 Michael St, Fitzroy North VIC 3068, Australia",ChIJZ8MJXhND1moRuEDss2uk_yM,98 Michael St Fitzroy North  VIC  3068            ,-37.785183,144.988968,1,3068,OK,street_address
0,ROOFTOP,"98 Nicholson St, Abbotsford VIC 3067, Australia",ChIJZc90eP1C1moR8JA0ZrK6geo,98 Nicholson St Abbotsford  VIC  3067             ,-37.8059163,144.9971141,1,3067,OK,premise
0,ROOFTOP,"98 Nicholson St, Fitzroy VIC 3065, Australia",ChIJvfUiLtpC1moRmTeg3wnPc5o,98 Nicholson St Fitzroy  VIC  3065                ,-37.80297,144.974291,1,3065,OK,street_address
0,ROOFTOP,"98 Princes St, Carlton North VIC 3054, Australia",ChIJ8UFoACZD1moR4eWmCao1FiY,98 Princes St Carlton North  VIC  3054            ,-37.7924552,144.9723161,1,3054,OK,premise
0,ROOFTOP,"98 Rae St, Fitzroy North VIC 3068, Australia",ChIJt1UPNiND1moRw4uLNEDFCRE,98 Rae St Fitzroy North  VIC  3068                ,-37.790294,144.979018,1,3068,OK,street_address
0,ROOFTOP,"98 Rokeby St, Collingwood VIC 3066, Australia",ChIJa43UX-FC1moRohHBg3NDosk,98 Rokeby St Collingwood  VIC  3066               ,-37.8061711,144.9883538,1,3066,OK,street_address
0,ROOFTOP,"98 Sackville St, Collingwood VIC 3066, Australia",ChIJVXCjDBxD1moRvNIn2_TP_uw,98 Sackville St Collingwood  VIC  3066            ,-37.7986775,144.9900344,1,3066,OK,premise
0,ROOFTOP,"98 Scotchmer St, Fitzroy North VIC 3068, Australia",ChIJUztBxj9D1moRbHQHmUuDZo4,98 Scotchmer St Fitzroy North  VIC  3068          ,-37.783299,144.982081,1,3068,OK,street_address
0,ROOFTOP,"98 Smith St, Collingwood VIC 3066, Australia",ChIJKbe0VOdC1moRbDkPaufmess,98 Smith St Collingwood  VIC  3066                ,-37.8054814,144.9833481,1,3066,OK,street_address
0,ROOFTOP,"98 Somerset St, Richmond VIC 3121, Australia",ChIJFVKec_hC1moR3aK2Mh-2Guc,98 Somerset St Richmond  VIC  3121                ,-37.816074,145.004826,1,3121,OK,street_address
0,ROOFTOP,"98 Swan St, Cremorne VIC 3121, Australia",ChIJS1_gY5JC1moRntGr1Mkt7tU,98 Swan St Cremorne  VIC  3121                    ,-37.825313,144.993196,1,3121,OK,street_address
0,ROOFTOP,"98 Westgarth St, Fitzroy VIC 3065, Australia",ChIJP_0gYyFD1moR6Fxvhjs0BkI,98 Westgarth St Fitzroy  VIC  3065                ,-37.794947,144.979732,1,3065,OK,street_address
0,ROOFTOP,"98-100 Keele St, Collingwood VIC 3066, Australia",ChIJ_cnuvRtD1moRcWYwDPjSxeI,98-100 Keele St Collingwood  VIC  3066            ,-37.7973041,144.9905024,1,3066,OK,street_address
0,ROOFTOP,"98-104 George St, Fitzroy VIC 3065, Australia",ChIJIWPNzt1C1moRRArzzEpgUfw,98-104 George St Fitzroy  VIC  3065               ,-37.805494,144.980932,1,3065,OK,street_address
0,ROOFTOP,"98-108 Wellington St, Collingwood VIC 3066, Australia",ChIJE_1sIuFC1moR3lNHt_-JSdY,98-108 Wellington St Collingwood  VIC  3066       ,-37.8053599,144.9864064,1,3066,OK,street_address
0,ROOFTOP,"986-988 Lygon St, Carlton North VIC 3054, Australia",ChIJe4WzzzBD1moRznZFXYKC_9o,986-988 Lygon St Carlton North  VIC  3054         ,-37.7827538,144.9702422,1,3054,OK,street_address
0,ROOFTOP,"988 Drummond St, Carlton North VIC 3054, Australia",ChIJB5-cYjdD1moRf0405WgrSck,988 Drummond St Carlton North  VIC  3054          ,-37.781296,144.971973,1,3054,OK,street_address
0,ROOFTOP,"99 Barkly St, Fitzroy North VIC 3068, Australia",ChIJfbAX50FD1moRWb8nEQW85Kc,99 Barkly St Fitzroy North  VIC  3068             ,-37.7783186,144.9827616,1,3068,OK,premise
0,ROOFTOP,"99 Best St, Fitzroy North VIC 3068, Australia",ChIJc9ZqqGpD1moRb3w9GYNXGI0,99 Best St Fitzroy North  VIC  3068               ,-37.781547,144.983412,1,3068,OK,street_address
0,ROOFTOP,"99 Charles St, Abbotsford VIC 3067, Australia",ChIJ27YPOP1C1moRzyDiv4fDFSU,99 Charles St Abbotsford  VIC  3067               ,-37.805914,144.994971,1,3067,OK,street_address
0,ROOFTOP,"99 Duke St, Richmond VIC 3121, Australia",ChIJ06MnMfVC1moRnyDE2ZKr1qg,99 Duke St Richmond  VIC  3121                    ,-37.8258509,145.0034162,1,3121,OK,street_address
0,ROOFTOP,"99 Falconer St, Fitzroy North VIC 3068, Australia",ChIJ46cBu2xD1moRwSRzRUAKrfs,99 Falconer St Fitzroy North  VIC  3068           ,-37.783527,144.989603,1,3068,OK,street_address
0,ROOFTOP,"99 George St, Fitzroy VIC 3065, Australia",ChIJ8XDYyt1C1moRp1iCVAT7uO0,99 George St Fitzroy  VIC  3065                   ,-37.805505,144.98051,1,3065,OK,street_address
0,ROOFTOP,"99 Highett St, Richmond VIC 3121, Australia",ChIJB1iWF_BC1moRG2XAlWjuM0Y,99 Highett St Richmond  VIC  3121                 ,-37.8151724,144.9949944,1,3121,OK,premise
0,ROOFTOP,"99 Kent St, Richmond VIC 3121, Australia",ChIJt0ihiPhC1moRtpJKIY_Bh2o,99 Kent St Richmond  VIC  3121                    ,-37.814827,145.004522,1,3121,OK,street_address
0,ROOFTOP,"99 Mcilwraith St, Princes Hill VIC 3054, Australia",ChIJQQkCQDFD1moR66FI24FAMsw,99 Mcilwraith St Princes Hill  VIC  3054          ,-37.782744,144.968141,1,3054,OK,street_address
0,ROOFTOP,"99 Richmond Terrace, Richmond VIC 3121, Australia",ChIJ81LOkvJC1moRSj0a7zTk9_E,99 Richmond Tce Richmond  VIC  3121               ,-37.82202,144.99558,1,3121,OK,street_address
0,ROOFTOP,"99 Rowena Parade, Richmond VIC 3121, Australia",ChIJ3dVae_JC1moRSRPKAf71ixU,99 Rowena Pde Richmond  VIC  3121                 ,-37.8207187,144.9948546,1,3121,OK,premise
0,ROOFTOP,"99 Turner St, Abbotsford VIC 3067, Australia",ChIJJU5UOgRD1moRAn7IobTcfA0,99 Turner St Abbotsford  VIC  3067                ,-37.7996765,144.9989003,1,3067,OK,premise
0,ROOFTOP,"99 Westgarth St, Fitzroy VIC 3065, Australia",ChIJBfIH1CND1moRhlYS9WKtN94,99 Westgarth St Fitzroy  VIC  3065                ,-37.7947133,144.980158,1,3065,OK,street_address
0,ROOFTOP,"99-101 Scotchmer St, Fitzroy North VIC 3068, Australia",ChIJmxYlwj9D1moRioV3GBk6Cd4,99-101 Scotchmer St Fitzroy North  VIC  3068      ,-37.7829666,144.9822174,1,3068,OK,street_address
0,ROOFTOP,"990 Drummond St, Carlton North VIC 3054, Australia",ChIJlVqqYjdD1moRh83dXU3M6wU,990 Drummond St Carlton North  VIC  3054          ,-37.781206,144.971987,1,3054,OK,street_address
0,ROOFTOP,"993 Drummond St, Carlton North VIC 3054, Australia",ChIJc1pRbjdD1moRDbdZrAqpbDA,993 Drummond St Carlton North  VIC  3054          ,-37.781053,144.97148,1,3054,OK,street_address
0,ROOFTOP,"995 Rathdowne St, Carlton North VIC 3054, Australia",ChIJcyz3MjhD1moRhBUUzyQ6DBg,995 Rathdowne St Carlton North  VIC  3054         ,-37.7803123,144.9731282,1,3054,OK,street_address
0,ROOFTOP,"998 Lygon St, Carlton North VIC 3054, Australia",ChIJ6z9_zDBD1moRDLRZ9QoBvyw,998 Lygon St Carlton North  VIC  3054             ,-37.782529,144.970282,1,3054,OK,street_address
0,ROOFTOP,"9A Amess St, Carlton North VIC 3054, Australia",ChIJ98h-sDpD1moRmTJBYW09X6M,9A Amess St Carlton North  VIC  3054              ,-37.78741,144.973226,1,3054,OK,street_address
0,ROOFTOP,"9A Blanche St, Collingwood VIC 3066, Australia",ChIJ_ywhBxlD1moRtmbTPAFlqYM,9A Blanche St Collingwood  VIC  3066              ,-37.7949361,144.9864101,1,3066,OK,street_address
0,ROOFTOP,"9A Waverley St, Richmond VIC 3121, Australia",ChIJE0LqLo1C1moREPvtZfwaUW4,9A Waverley St Richmond  VIC  3121                ,-37.82432,144.996538,1,3121,OK,street_address
0,ROOFTOP,"314 Smith St, Collingwood VIC 3066, Australia",ChIJpyJLlB9D1moRf-lTob5fQlg,Albion Hotel 314 Smith St Collingwood  VIC  3066  ,-37.799757,144.984413,1,3066,OK,"bar,establishment,point_of_interest"
0,ROOFTOP,"246 Church St, Richmond VIC 3121, Australia",ChIJuzdwI_FC1moRBgeIz57uj5o,At Grade Carpark 10 River Bvd Richmond  VIC  3121 ,-37.8181163,144.998655,1,3121,OK,"establishment,parking,point_of_interest"
0,ROOFTOP,"Basement 1/205 Johnston St, Fitzroy VIC 3065, Australia",EjhCYXNlbWVudCAxLCAyMDUgSm9obnN0b24gU3QsIEZpdHpyb3kgVklDIDMwNjUsIEF1c3RyYWxpYSImGiQKFgoUChIJOXjSMCBD1moRZCS6JwVN5O8SCkJhc2VtZW50IDE,Basement 1/205 Johnston St Fitzroy  VIC  3065     ,-37.7985283,144.9822237,1,3065,OK,subpremise
0,ROOFTOP,"4/652-656 Church St, Cremorne VIC 3121, Australia",EjI0LCA2NTItNjU2IENodXJjaCBTdCwgQ3JlbW9ybmUgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJ910Qoo9C1moRKOWR94vBo8YSATQ,Build 4 652-656 Church St Cremorne  VIC  3121     ,-37.8320853,144.9965922,1,3121,OK,subpremise
0,ROOFTOP,"5/652-656 Church St, Cremorne VIC 3121, Australia",EjI1LCA2NTItNjU2IENodXJjaCBTdCwgQ3JlbW9ybmUgVklDIDMxMjEsIEF1c3RyYWxpYSIdGhsKFgoUChIJ910Qoo9C1moRKOWR94vBo8YSATU,Build 5 652-656 Church St Cremorne  VIC  3121     ,-37.8320853,144.9965922,1,3121,OK,subpremise
0,ROOFTOP,"1, Building 6, 650 Church St, Richmond VIC 3121, Australia",ChIJSfevboNC1moRv2MCYsr1Or0,Build 6 648 Church St Cremorne  VIC  3121         ,-37.8321825,144.9964255,1,3121,OK,"establishment,point_of_interest"
0,ROOFTOP,"Unit 14/64 Balmain St, Cremorne VIC 3121, Australia",ChIJv6CmEpBC1moRm7s1ZEEvfM8,Building 14 64 Balmain St Cremorne  VIC  3121     ,-37.8314474,144.9929135,1,3121,OK,street_address
0,ROOFTOP,"Burnley Gardens, 500 Yarra Blvd, Burnley VIC 3121, Australia",ChIJhRqUaEFC1moRB95bSej6ERk,Burnley Gardens 500 Yarra Bvd Burnley  VIC  3121  ,-37.8294607,145.0226859,1,3121,OK,"establishment,park,point_of_interest"
0,ROOFTOP,"246 Church St, Richmond VIC 3121, Australia",ChIJuzdwI_FC1moRBgeIz57uj5o,Car Park 271 Bridge Rd Richmond  VIC  3121        ,-37.8181163,144.998655,1,3121,OK,"establishment,parking,point_of_interest"
0,RANGE_INTERPOLATED,"158 Church St, Richmond VIC 3121, Australia",EisxNTggQ2h1cmNoIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIhsSGQoUChIJE-ArAPpC1moRuvfvKpDS_pAQngE,Church 158 Kent St Richmond  VIC  3121            ,-37.8156051,144.9994951,1,3121,OK,street_address
0,ROOFTOP,"326 Church St, Richmond VIC 3121, Australia",ChIJTVnAp_NC1moRF0ZgQG8x-Ak,Church School 326-348 Church St Richmond  VIC  312,-37.821931,144.997753,2,3121,OK,"church,establishment,place_of_worship,point_of_interest"
0,GEOMETRIC_CENTER,"Coate Ave, Alphington VIC 3078, Australia",ChIJLTwBWoxD1moRVGvmFeRJWUM,Coate Ave Alphington  VIC  3078                   ,-37.7836956,145.024268,1,3078,OK,route
0,ROOFTOP,"161 Gipps St, Abbotsford VIC 3067, Australia",ChIJn2SOtOJC1moR9HesXDmBYdg,Collingwood Railway Station Gipps St Abbotsford  V,-37.805345,144.994092,2,3067,OK,"cafe,establishment,food,meal_takeaway,point_of_interest,restaurant"
0,ROOFTOP,"7 The Vaucluse, Richmond VIC 3121, Australia",ChIJi6Y3U_JC1moRdE6qgwWRIB8,Convent 7 The Vaucluse Richmond  VIC  3121        ,-37.8213663,144.9969493,1,3121,OK,street_address
0,ROOFTOP,"4 Parliament Pl, East Melbourne VIC 3002, Australia",ChIJbeiHL8RC1moR8uAc2btxF-Y,Cottage-Trust Office Yarra Bend Rd Fairfield  VIC ,-37.811699,144.975635,1,3002,OK,"establishment,point_of_interest"
0,ROOFTOP,"406-412 Wellington St, Clifton Hill VIC 3068, Australia",ChIJ__oZ9xlD1moRraSjuQijtao,Cr Alexandra Pde 406-412 Wellington St Clifton Hil,-37.793863,144.988483,1,3068,OK,street_address
0,ROOFTOP,"14-18 Smith St, Collingwood VIC 3066, Australia",ChIJP8Bqf91C1moRj_MyEpz5O4Q,Cr Mason - British Crown 14-18 Smith St Collingwoo,-37.807718,144.982961,1,3066,OK,street_address
0,GEOMETRIC_CENTER,"Noone St, Clifton Hill VIC 3068, Australia",ChIJBcPT3g9D1moR_KxICT7QQRg,Cr Noone St 477 Hoddle St Clifton Hill  VIC  3068 ,-37.7937364,144.9941816,2,3068,OK,route
0,ROOFTOP,"226 Nicholson St, Abbotsford VIC 3067, Australia",ChIJ84kyB9BD1moREP0Jk3vdh58,Cr Valiant St-Rtreat Ht 226 Nicholson St Abbotsfor,-37.8010712,144.997764,1,3067,OK,"bar,establishment,food,point_of_interest,restaurant"
0,GEOMETRIC_CENTER,"Curtain St, Carlton North VIC 3054, Australia",ChIJh_sKXSVD1moRf4YxuppXS-A,Curtain St Carlton North  VIC  3054               ,-37.7888963,144.9728339,1,3054,OK,route
0,GEOMETRIC_CENTER,"Hurstbridge, Hurstbridge VIC 3099, Australia",ChIJtbbQQfo01moR8BL1CXZWBB0,Epping Hurstbridge Rail Line CLIFTON HILL  VIC  30,-37.6394475,145.1922259,1,3099,OK,"establishment,point_of_interest,train_station,transit_station"
0,GEOMETRIC_CENTER,"Farm Rd, Alphington VIC 3078, Australia",ChIJLylhovdD1moRhGvi3awoe6A,Farm Rd Alphington  VIC  3078                     ,-37.7831977,145.0367124,1,3078,OK,route
0,ROOFTOP,"Floor 1/103 Rose St, Fitzroy VIC 3065, Australia",EjFGbG9vciAxLCAxMDMgUm9zZSBTdCwgRml0enJveSBWSUMgMzA2NSwgQXVzdHJhbGlhIiMaIQoWChQKEgmrAKFtIUPWahFt_RVC8C-osRIHRmxvb3IgMQ,Floor 1 1/103 Rose St Fitzroy  VIC  3065          ,-37.7959118,144.9796146,1,3065,OK,subpremise
0,ROOFTOP,"Floor 1/173 Bridge Rd, Richmond VIC 3121, Australia",EjRGbG9vciAxLCAxNzMgQnJpZGdlIFJkLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIiMaIQoWChQKEgkP0rbq8ULWahHAOsHOt2X51hIHRmxvb3IgMQ,Floor 1 1/173 Bridge Rd Richmond  VIC  3121       ,-37.8180125,144.9955834,2,3121,OK,subpremise
0,ROOFTOP,"Floor 1/224 Church St, Richmond VIC 3121, Australia",EjRGbG9vciAxLCAyMjQgQ2h1cmNoIFN0LCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIiMaIQoWChQKEgkFoLPQ8ELWahFANrq9Lc-NoBIHRmxvb3IgMQ,Floor 1 1/224 Church St Richmond  VIC  3121       ,-37.8173527,144.9992576,2,3121,OK,subpremise
0,ROOFTOP,"Floor 1/40 St David St, Fitzroy VIC 3065, Australia",EjRGbG9vciAxLCA0MCBTdCBEYXZpZCBTdCwgRml0enJveSBWSUMgMzA2NSwgQXVzdHJhbGlhIiMaIQoWChQKEgldXkcS30LWahEUaTVwUgfUyBIHRmxvb3IgMQ,Floor 1 1/40 St David St Fitzroy  VIC  3065       ,-37.8009061,144.9796585,2,3065,OK,subpremise
0,ROOFTOP,"Floor 1/69 Richmond Terrace, Richmond VIC 3121, Australia",EjpGbG9vciAxLCA2OSBSaWNobW9uZCBUZXJyYWNlLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIiMaIQoWChQKEgmh5n9d7ULWahH-et-UQntNwRIHRmxvb3IgMQ,Floor 1 1/69 Richmond Tce Richmond  VIC  3121     ,-37.8218041,144.9937108,2,3121,OK,subpremise
0,ROOFTOP,"Floor 1/101-103 Queens Parade, Clifton Hill VIC 3068, Australia",EkBGbG9vciAxLCAxMDEtMTAzIFF1ZWVucyBQYXJhZGUsIENsaWZ0b24gSGlsbCBWSUMgMzA2OCwgQXVzdHJhbGlhIiMaIQoWChQKEgl_YrtFEUPWahGLGakOqTzAYBIHRmxvb3IgMQ,Floor 1 101-103 Queens Pde Clifton Hill  VIC  3068,-37.7896412,144.989535,1,3068,OK,subpremise
0,ROOFTOP,"Floor 1/105 Swan St, Richmond VIC 3121, Australia",EjJGbG9vciAxLCAxMDUgU3dhbiBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIjGiEKFgoUChIJ42wXe41C1moRcBEnkuCE4J8SB0Zsb29yIDE,Floor 1 105 Swan St Richmond  VIC  3121           ,-37.825141,144.9947,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/205 Johnston St, Fitzroy VIC 3065, Australia",EjVGbG9vciAxLCAyMDUgSm9obnN0b24gU3QsIEZpdHpyb3kgVklDIDMwNjUsIEF1c3RyYWxpYSIjGiEKFgoUChIJOXjSMCBD1moRZCS6JwVN5O8SB0Zsb29yIDE,Floor 1 11/205 Johnston St Fitzroy  VIC  3065     ,-37.7985283,144.9822237,2,3065,OK,subpremise
0,ROOFTOP,"Floor 1/110-112 Argyle St, Fitzroy VIC 3065, Australia",EjdGbG9vciAxLCAxMTAtMTEyIEFyZ3lsZSBTdCwgRml0enJveSBWSUMgMzA2NSwgQXVzdHJhbGlhIiMaIQoWChQKEgldyUjoIEPWahEdw2YxpFgU5BIHRmxvb3IgMQ,Floor 1 110-112 Argyle St Fitzroy  VIC  3065      ,-37.7977229,144.9791885,1,3065,OK,subpremise
0,ROOFTOP,"Floor 1/113-115 Victoria St, Fitzroy VIC 3065, Australia",EjlGbG9vciAxLCAxMTMtMTE1IFZpY3RvcmlhIFN0LCBGaXR6cm95IFZJQyAzMDY1LCBBdXN0cmFsaWEiIxohChYKFAoSCcVvE6IgQ9ZqEaCLVlI4kYhbEgdGbG9vciAx,Floor 1 113-115 Victoria St Fitzroy  VIC  3065    ,-37.798945,144.979021,1,3065,OK,subpremise
0,ROOFTOP,"Floor 1/119-121 Swan St, Richmond VIC 3121, Australia",EjZGbG9vciAxLCAxMTktMTIxIFN3YW4gU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiIxohChYKFAoSCU3nIW6NQtZqEWxgaT5GpGQ4EgdGbG9vciAx,Floor 1 119-121 Swan St Richmond  VIC  3121       ,-37.825212,144.995176,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/109 Oxford St, Collingwood VIC 3066, Australia",EjdGbG9vciAxLCAxMDkgT3hmb3JkIFN0LCBDb2xsaW5nd29vZCBWSUMgMzA2NiwgQXVzdHJhbGlhIiMaIQoWChQKEglV1rxC4ELWahFiTabxiljw6BIHRmxvb3IgMQ,Floor 1 12/109 Oxford St Collingwood  VIC  3066   ,-37.8028888,144.9847366,1,3066,OK,subpremise
0,ROOFTOP,"Floor 1/128A Bridge Rd, Richmond VIC 3121, Australia",EjVGbG9vciAxLCAxMjhBIEJyaWRnZSBSZCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIjGiEKFgoUChIJ_-I8_vFC1moRhgqpzy1_-qMSB0Zsb29yIDE,Floor 1 128A Bridge Rd Richmond  VIC  3121        ,-37.818192,144.994286,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/24 Tanner St, Richmond VIC 3121, Australia",EjNGbG9vciAxLCAyNCBUYW5uZXIgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiIxohChYKFAoSCatCmR6TQtZqESLEs_Hp2B8zEgdGbG9vciAx,Floor 1 13/24 Tanner St Richmond  VIC  3121       ,-37.8235627,144.9913312,2,3121,OK,subpremise
0,ROOFTOP,"Floor 1/147 Swan St, Richmond VIC 3121, Australia",EjJGbG9vciAxLCAxNDcgU3dhbiBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIjGiEKFgoUChIJq-smEY1C1moR3yKvJHWXJJgSB0Zsb29yIDE,Floor 1 147 Swan St Richmond  VIC  3121           ,-37.8252981,144.9961038,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/15 Albert St, Richmond VIC 3121, Australia",EjNGbG9vciAxLCAxNSBBbGJlcnQgU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiIxohChYKFAoSCQFinxWMQtZqEQvYLTq7k24oEgdGbG9vciAx,Floor 1 15 Albert St Richmond  VIC  3121          ,-37.8282447,144.9984269,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/161-165 Swan St, Richmond VIC 3121, Australia",EjZGbG9vciAxLCAxNjEtMTY1IFN3YW4gU3QsIFJpY2htb25kIFZJQyAzMTIxLCBBdXN0cmFsaWEiIxohChYKFAoSCWPP1eGMQtZqEb4dKkGw3_mPEgdGbG9vciAx,Floor 1 161-165 Swan St Richmond  VIC  3121       ,-37.8254195,144.9969931,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/165 Victoria Parade, Collingwood VIC 3066, Australia",Ej1GbG9vciAxLCAxNjUgVmljdG9yaWEgUGFyYWRlLCBDb2xsaW5nd29vZCBWSUMgMzA2NiwgQXVzdHJhbGlhIiMaIQoWChQKEgllm0Yv5ELWahHZ_zp3v6hnoxIHRmxvb3IgMQ,Floor 1 165 Victoria Pde Collingwood  VIC  3066   ,-37.809212,144.989123,1,3066,OK,subpremise
0,ROOFTOP,"Floor 1/165-167 Smith St, Fitzroy VIC 3065, Australia",EjZGbG9vciAxLCAxNjUtMTY3IFNtaXRoIFN0LCBGaXR6cm95IFZJQyAzMDY1LCBBdXN0cmFsaWEiIxohChYKFAoSCavtzh_eQtZqEVmtLq3p-LYREgdGbG9vciAx,Floor 1 165-167 Smith St Fitzroy  VIC  3065       ,-37.8043338,144.9831563,1,3065,OK,subpremise
0,ROOFTOP,"Floor 1/172 Bridge Rd, Richmond VIC 3121, Australia",EjRGbG9vciAxLCAxNzIgQnJpZGdlIFJkLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIiMaIQoWChQKEgmh4G-P8ULWahG7CkQH8qcRwhIHRmxvb3IgMQ,Floor 1 172 Bridge Rd Richmond  VIC  3121         ,-37.8184279,144.9963137,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/179 Bridge Rd, Richmond VIC 3121, Australia",EjRGbG9vciAxLCAxNzkgQnJpZGdlIFJkLCBSaWNobW9uZCBWSUMgMzEyMSwgQXVzdHJhbGlhIiMaIQoWChQKEgkFCKqV8ULWahEB83IxUW-iqRIHRmxvb3IgMQ,Floor 1 179 Bridge Rd Richmond  VIC  3121         ,-37.8180219,144.9957683,1,3121,OK,subpremise
0,ROOFTOP,"Floor 1/187 Gertrude St, Fitzroy VIC 3065, Australia",EjVGbG9vciAxLCAxODcgR2VydHJ1ZGUgU3QsIEZpdHpyb3kgVklDIDMwNjUsIEF1c3RyYWxpYSIjGiEKFgoUChIJL0KEtt1C1moR5dZMGouXeCISB0Zsb29yIDE,Floor 1 187 Gertrude St Fitzroy  VIC  3065        ,-37.8058732,144.9808467,1,3065,OK,subpremise
